tweet,label
Ingatlah selalu hal yang membedakan seorang yang mulia dan seorang yang bodoh : Orang Bijak selalu menyalahkan dirinya orang bodoh akan menyalahkan orang lain .,0
Jangan bicara ISLAM tinggi-tinggi kalao wudhu saja belum benar,1
Berkali kali sudaj dituntaskan janji ke rakyat nya pertahanankan tetap menjadi yang terbaik buat Indonesia <hashtag> <username> <username>,0
Diam dalam kelam . Hening dibalik kabut . Hanyut terbawa arus . Apakah cerah sanggup mengeringkan air mata . Disaat luka malah terlihat seperti badut di mata semuanya <hashtag>,0
Akibat Gagal Nyaleg Otak Ditinggal Dikolam <hashtag>,0
Udh muak lihat dia memprovokasi rakyat terus udh saatnya aparat bersikap tegas untuk menangkap sih tukang provokasi <hashtag>,0
<username> gua kan titit goblok,0
Bangsat anjing monyet babi goblok tolol henceut KONTOL,0
<username> <username> Kalu ocehan pk mpud jng di denger .. Dia mah gtu org nya.. mka nya gk jdi pke jas mendampingi jokowiðŸ˜€,0
TAIK ANJING selama 18 tahun belum pernah ngerasain yg namanya pacaran . Gatau mau marah atau bersyukurÃ°Å¸ËœÂ­ aku bersyukur ko ya allah tapi kadang sering iri kalo liat warga yg pacaran disekelilingkuÃ°Å¸ËœÂ­,0
DWP aman diskotek dapet penghargaan . Makin kagum sama Gubernur Indonesia bapak Anies yang berhasil mengembangkan Wisata Party berbasis Syariah .,1
<username> Ya mas Semoga stlh ini jauh lbh baik lg kbrnya <hashtag>,0
<username> <username> <username> <username> <username> Lah gub DKI sekarang siapa? Ada yg melakukan tindakan salah terus nyeret2 orang lain . Terus diharap jadi benar? Salah ya salah saja ... Kek anak kecil merajuk . Kentut . Gak ada argumen,0
<username> <username> <username> <username> Mantaabb.....ðŸ‘ðŸ‘,0
jangan salah paham . diskotik yang diberi penghargaan sama gubernur pilihan umat itu minumannya air zamzam cemilannya kurma ikhwan dan akhwat jogetnya dipisah .jogetnya pun harus joget unta ..syariah beud pokoknya,1
Suatu hari nanti kita akan mengingat 14 February bukan hanya sebagai Valentine's Day tapi hari <hashtag> nasional wkwkwkwkwk..... :D,1
<username> Itu sebelahmu cleopatra atau nyi roro kidul?,0
Gubernur terbaik sejagat raya ... menangulangi banjir dengan beli TOA .. ??????<hashtag>,1
Bagus sih .... Jadi tingkat kemiskinan di Indonesia menurun tapi bukan karena menjadi sederhana atau kaya tapi MATI <hashtag>,1
kata kaum milenial semoga pakde <username> memberikan Pendidikan yang lebih layak lagi seperti memperbanyak beasiswa .,0
Kalau mempersoalkan cadar dan celana cingkrang itu dampaknya malah kegaduhan dan tidak substantif . Tapi kalau Pak Menag mampu mendorong RUU Miras disahkan itu baru terobosan . Umat menunggu gebrakan Pak Menag soal regulasi miras tutur Fahira . <link>,0
Hello November ! Welcoming November rain <hashtag> <hashtag> <hashtag>,0
<username> <username> <username> Maksudnya gimana ini? Bukannya realita itu kumpulan fakta? Lha kalau sudah berdasar realita ya berarti bertumpu pada banyak fakta . Berdasar realita tapi ndak sesuai fakta? Uopoh . ðŸ¤”,0
<username> <username> Knapa mentri perikanan bukan ibu susi lagi kecewa akutu padahal jasa dan prestasi nya begitu gemilang trimakasih atas jasa mu bu <hashtag>,0
<username> Mantab . Bisa terancam dibilang terbelakang nih sama org terbelakang dari kader partai sontoloyo indonesia . Cc <username>,0
<username> Di era presiden sontoloyo,0
<username> Astagfirullah tip tolol wkwkwkwk,0
Selamat Pagi para calon billionaire muda :) Sudah siap berjuang meraih mimpi? letakkan sabar dan ikhlas dalam setiap perjalanan ya :),0
Kayanya jalan-jalan bawa bendera ISIS seru nih . Soalnya kalau bawa atribut PKI bisa dihajar .,1
<username> <username> <username> hdh mb ini sbnrny [trik nfs sbntr] ini adlh bhs orang pintar [trkekeh] mb bkl susa ngerti awokwokwok,1
<username> Yg butuh Nediem hanya rezim Sontoloyo,0
Alhamdulillah CUMA kaca pecah saja . Mcd salah apa pak bu? Antek antek asing? Come on don't like an idiot think right? <hashtag> <hashtag>,0
<username> Bahagia airnya maju bavotnya <hashtag>,1
Menkopulham Mahfud Md Ingatkan Masjid Harus Bawa Kedamaian Bukan Adu Domba . <username> <hashtag> <hashtag> <link>,0
<username> <username> <username> Saya harap jika Pilkada (Pilgub) teruntuk <username> jangan lagi ikut gabung dengan <username> secara tidak langsung citra partai <username> rusak ....,0
Prestasi pencapaian sukses dll itu cuma bakal menjadi hak milik org yg optimis &amp; pekerja keras . Anda kah salah satunya?,0
<username> <username> Tolol,0
Dear mantan pasti kamu nyesel aku udah mirip dominik toreto <hashtag> <link>,0
<username> <username> <username> itu udah jadi sistem protokolernya beb .. harus pake plat pemerintahnya ..,0
SELAMAT DATANG BANJIR . SEMOGA BANJIR KALI INI LEBIH SYARI DIBANDING TAHUN TAHUN yang LALU . <username> LUPA BANJIR INGETNYA AIBON SAJA,1
Semoga air yang tergenang ini jadi berkah bagi Warga Jakarta dan bapak Gubernur akan semakin banyak mendapat pahala dan cepat masuk sorga karna dibully oleh warganya betulkan <username> . <hashtag>,1
<username> <username> <username> Mau elegan? Noh gabung sama nia ramadhani jan sama kita yang sampah .,1
Buat Ruben jangan manjain <hashtag> kasihan talia dan tania .,0
Menang umuk kalah ngamuk !! <hashtag> <hashtag> <hashtag> <hashtag>,0
<username> <username> Paling bacaannya seword,0
<username> <username> Kremes ? Ini mah Kresek <hashtag>,0
<username> <username> Mantap kang dede !,0
Pembodohan Untuk Rakyat Kecil Menjanjikan Pengangguran Akan Digajih :-D Terus Yang Menguasi Pekerjaan Orang Asing Sedangkan Kita Hanya Jadi Penonton Dinegara Kita Ini Dan Mendapatkan Gaji Buta Tanpa Memikirkan Anak Cucu Kita Di Masadepan Nanti Sangat Bodoh <hashtag>,0
Sektor pertanian mantab petani sejahtera Indonesia swasembada beras . Ini terjadi di era Pak Harto . <hashtag> <hashtag> <username> <username> <username> <hashtag> <hashtag> <hashtag> <link>,0
Korban kadrun sontoloyo <link>,0
<username> Cebong mmg luar biasa selalu merasa plg pinter dan tahu; tetapi makan kebohongan dan janji kosong ..,1
Menandai 20 tahun resolusi DK PBB pertama tentang Perlindungan Masyarakat Sipil dalam Konflik Bersenjata,0
Alhamdulillah kemenangan itu anugrah dari Allah . Semoga amanah ya pak ...<hashtag>,0
Kami menjamin seluruh biaya BPJS akan diselesaikan secara bertahap setiap bulannya demi pelayanan yang maksimal kepada masyarakat . Baik itu pelayan rawat jalan maupun rawat inap kata Terawan . <hashtag> <link>,0
ayodong berkaca maksudnya? jangan banyak bicara kalau gabisa berkarya,1
NGAKAK BANGET PAS HAN : BUUUU..... GUE KIRA APAAN Â­ MALAH IBU IBU ILANG ANJING GOBLOK,0
Ini mah peluru PUBG saya yang di drop pak bukan punya polisi . Hadehh <hashtag>,0
Nanya lapangan kerja kurang mulu tapi kualitas diri sendiri kurang sekolah ogah ogahan suruh daftar kerja banyak alesan suruh bikin usaha malah sibuk ngopi sambil ketawa ketiwi.,1
<hashtag> tagar yang menghantam mu bang <username>,0
Kita harus bannga punya gubernur spt Anies ... program pemerataan banjir berjalan sesuai rencana ... terimakasih bapak <username>,1
Haduuuhhh Gubernur jago banget ngelesnya .... <hashtag> <hashtag> <hashtag>,1
<username> Eleh eleehhhh ... sontoloyo ...,0
Untuk sukses memang membutuhkan waktu APA LAGI untuk gagal - Anda juga butuh waktu . Pilih yang mana?,0
Beliau sangat diharapkan rakyat . <hashtag> <link>,0
Ya elah g masalah ini keinginan rakyat yg di curangi bukan ke inginan <username> <username>,0
<username> Niorang bergurunya sama sengkuni <hashtag> deh keknya ...,0
<username> Mantul pade,0
kepala lu gundul .. dasar setan gundul .. wowok aja suruh mundur dr NKRI .. pergi ke yaman aja <hashtag>,0
<username> Sudipapapapap cipidawpidaw baru RAPBD parararppampammmpamyeah,0
Alhamdulilah hari ini suasana sudah membaik ... temen2 jgn terhasut dgn isu-isu yg gak jelas ya ... don\u2019t believe in\u2026 <link>,0
Hebat ya . Banjir belum teratasi gabener langsung menghancurkan monas . <hashtag> <hashtag>,1
Salah satu alasan kenapa kekuasaan Jokowi harus diakhiri adalah buzzernya yang tak segan memfitnah merusak keluarga orang . Berlindung di balik akun anonim dan kekuasaan yang menghalalkan segala cara . Bila Jokowi menang mereka akan makin pongah.,0
<hashtag> . kasihan ... kasihan ... kasihan..... Import air ah biar kelihatan begonya gkgkgkgkgk,1
Urusan menghamburkan anggaran memang jagonya bahkan melebihi tata katanya .. Mungkin warga jkt 58 hanya bisa diam krna takut melawan sunatullah jika mengkritik pilihannya .. <hashtag>,1
elite nya udah damai nih . mari yang dibawah juga damaiðŸ˜ŒðŸ˜Œ <hashtag>,0
Puisi <username> Doa Yang Ditukar sudah Keterlaluan . Dimana penghormatanmu terhadapa Ulama? KH . Maimoen Zubair itu Ulama Sepuh bung . <hashtag>,0
<username> <username> <username> Klo sbg tim ahli seharusnya dia mundur dr keanggotaan DPR klo dia terpilih lagi periode skr,0
Pemerintah sudah membuat UU tentang bahaya narkoba . Kadernya jadi pengguna/Pengedar narkoba yg di salahkan pemerintah/Jokowi . Agama/Al-Qur'an juga menjelaskan bahaya narkoba dan mengharamkannya . Kadernya jadi pengguna/Pengedar narkoba yg disalahkan agama dan Al-Qur'an . <hashtag>,0
kenapa sih gue selalu dipuji terus <hashtag>,0
<username> Ujung2nya curhat terus dapet jawaban yg itu itu aja sampe nia ramadhani bisa kupas durian pake tangan ðŸ˜ª,0
Sulit mencari kesalahan anies. Dia penuh dengan diamond playbutton,1
Kasian kali laa tapi lucu wk <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>,0
Pantes suka halu .. Doyan nyabu sama wadon ternyata . <hashtag>,0
nilai-nilai?? apakah memberi grasi pd koruptor itu termasuk integritas anti korupsi? apakah pemberian remisi pd koruptor itu tdk mencederai nilai2 anti korupsi? narasi anda seolah penuh kebajikan padahal nyatanya anda menafikan nilai2 yg anda ucapkan itu kami sebut sontoloyo <link>,0
Bedakan pemimpi otentik yang tulus dengan pemimpin <hashtag> yang licik,1
Membangun sebuah negara besar tidak mungkin menteri berjalan sendiri - sendiri . . . <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>,0
tukang bikin drama politik dan akar kekisruhan <hashtag>,0
Mari sudahi cerita cebong dan kampret biar mereka usang dimakan zaman . Dan kembali menjadi satu Indonesia ! <hashtag>,0
Tahun capek2x 98 Nepotisme di tendang dari Indonesia Tahun 2019 Nepotisme dipertontonkan melalui anak dan menantunya . Dasar Rezim Sontoloyo . <hashtag>,0
Kita jangan mau dipecah belah oleh org2 yg punya agenda politik busuk ! Skrg saatnya kembali damai & saling merangkul . MERDEKA ! <hashtag>,0
Selamat siang prof .... dungu <hashtag> <hashtag> <hashtag> ... ... ... <hashtag> <hashtag>,1
Merdekaaa .. jangan pilih pemimpin penghina ulama dan suka sebar hoax,1
Hanya di Indonesia rival politik membanggakan ketidak cerdasannya dengan Fitnah dan adu domba dalam mengejar rating,0
Tetap semangat jangan lelah mengawal tanah kelahiran !,0
Capres cawapres 01 sebar visi misi dan kerja nyata sedang 02 hanya berita bohong dan fitnah,1
Ada ada aja Disetiap harinya <hashtag>,0
Ibadah <hashtag> gak melulu soal pasangan suami istri kan ... Kasian temen2 gw yg belom nikah ... termasuk akuðŸ˜…ðŸ˜…ðŸ˜… Bisanya cuman ngumpul bahas game film dan ceue2 tetangga ...,0
Ironi sekali saking ambisi mereka tega merendahkan sosok ulama,0
Sukarelawan berkumpul bantu bersihkan rumah mangsa banjir <link> <link>,0
Kesempatan anda untuk sukses di setiap kondisi selalu dapat diukur oleh seberapa besar kepercayaan anda pada diri sendiri .,0
Katanya bukan negara Islam tapi kok makai dana-dana umat Islam.?,1
<username> Yaampun yauda deh kamu jadi nia ramadhani aja,0
<username> <username> Pekok itu sama aja kek bodoh bloon alias goblok,0
<username> <username> <username> Kalau luka gak usah pakai BPJS .,0
Bukti Sikap Mulia kalian2 yang bikin onar tukang hoax fitnah aparat belum sadarkah kalian? tidak malukah kalian? terutama Amien Rais <hashtag>-YutLipu-TaLapan added BARESKRIM POLRI,1
Mantan Ketua Umum Muhammadiyah Syafii Maarif meminta agar kepada pihak-pihak yang menuduh Presiden <username> tidak me\u2026 <link>,0
<username> kalo kata simbah aku hidup paling gampang itu maido ( mencaci) sama nyalaho wong ( menyalahkan orang lain),0
<username> <username> Tadi gua abis baca thread nyi roro kidul wkwkwk,0
kalau Ane bilang sbenernya Monas bukan lagi Cagar Budaya Monas sudah jdi Cagar Keimanan sejak laskar 212 ane sering pakai bwat gelar acara Reunian kalau sampai dibatalken ane akan bentuk FPFE (Front Pembela Formula E) dmi mndukung Gubernur jinjingan laskar! <hashtag>,1
<username> Ga cocok ente ngomong gitu dul cocok nye ente ngobrol ma <username> ... cucok booo ðŸ˜,0
Kabinet Indonesia Maju terdiri dari para profesinal dan politisi yg hebat yg akan membuat Indonesia Maju <hashtag> <link>,0
Kalau berantem lempar-lemparan dalil . :),0
<username> kenttiiiirrrr koweeee <hashtag>,0
dengan keputusan walikota surabaya tri rismaharini taman bungkul surabaya lagi-lagi diramaikan dengan pendukung gerakan <hashtag>,0
Terimakasih bapak Gubernur di Tahun baru ini kami wargamu mendapat fasilitas Kolam renang pribadi di teras masing2?? tahiiiiik .,1
<username> <username> <username> Hallo <username> apakah memang kalau baru di DPRD lantas diam jika melihat penympangan . Lanjutkan <username>,0
<username> Semoga dengan prestasi beliau sumatera selatan lebih maju dan sejahtera .,0
Kamu anjing yang bunyinya meong meong ya?,0
Kita semua sama-sama manusia tapi kali ini kita sama dengan <hashtag>,0
Sukses itu nggak ada rumus bakunya . Tapi banyak contoh sukses yang bisa kita lihat dan kita pelajari .,0
Ahok mmg betul jitu banget menyebut kalau <username> kelewat pinter .... Pinter 4 ng - ngibul - ngelez - ngambinghitamkan orang - ngarang alasan Bangsa ini berharap besar <hashtag> <link>,1
Ayo ikutan siapa tau menang ðŸ¥³ðŸ¤©ðŸ˜… cek ig <username> .id â¤ <hashtag> <hashtag> <hashtag> <hashtag> <link>,0
Yang gue salut belum kenal udh bisa menilai orang itu bagaimana lu dukun atau semacam nya sih ðŸ˜ðŸ˜„<hashtag> <hashtag>,0
<username> Ok 17 nanti 02,0
Payah amat lah orang ini baru minum cek in di tmpt begitu aja di umbar eek . Lucu kampungannya terlalu ditunjukin biar keliatan gaul dan nilai sosialita bnyk temen yg bgtu? anjirr lucu amat orang beginian banyak lagi orangnya,0
Sebelum nya baja sekarang semen industri vital semakin di gerus .... Trus lo masih ngaku <hashtag>? <hashtag>,0
<username> Betul banget susah sekali nyri kekurangan bapak Gub Anies. Berkat beliaulah air bah rasa berkah.,1
Kita nanati akan segera mempotret secara serius apa problem-problem pedesaan kita karena menurut data BPS tahun 2020 itu perbandingan penduduk desa dan kota itu sekitar 56% banding 44 % untuk kota dan desa . Budi Arie Setiadi <hashtag> <hashtag> <username> <link>,0
Bohong aja ada kartunya ... ckckckckck....... <hashtag> <hashtag>,0
<username> <username> Ga punya prestasi ya dukungannya ... stress dia,0
Aku juga minta <hashtag> <link>,0
Gd bye otak :) Welcome kegoblokan uninstallbukalapak,1
milenial goblog lah tai anjing,0
<username> Tompel Mabuk kacang panjang ..,0
<username> Yg mundur si Zon kabinet akan terus maju . Kalau si Zon kan mulut nya yg maju .,0
selamat pak jokowi semoga amanah . Aaminn . <hashtag>,0
Tabrak Aturan Susi soal Lobster Edhy Prabowo Disebut Menteri Sontoloyo - <link> <hashtag> <link>,0
Emang gua pikirin Sekut yg penting ngebul <hashtag>,0
Kuat jawaranya Bahagia warga nya Maju kotanya Habis anggarannya <hashtag>,1
Kalo chat di read doang tandanya apa ya? Ya mundur lah goblok pake nanyaa .,0
Meski berbeda pilihan tapi kita tetap satu yaitu Indonesia . Marilah kita bersama menjaga kembali persatuan & kesatuan republik merah putih kita ini dengan jalan yg damai juga tentram <hashtag>,0
Bagaimana kabar BuniYani ? Masih percaya dg fitnah penista agama ?,1
<username> <username> Gagal deh jd Cawalkot Medan <username> ðŸ˜€ðŸ˜€ðŸ˜€ <hashtag>,0
Anies Sebut e-Budgeting Tidak Smart Ahok: Itu Baik Kalau Nggak Niat Maling <link> <hashtag> <hashtag> <hashtag> <hashtag>,0
Bilangnya stok beras cukup 21 hari .. Anjiiir bapak Wo .. ngomong tidak pakai data ya bapak ..?? Panik gagal lagi ya bapak Wo ..? :D :D,1
Ambyarrrr ..... Emaakkkk..... Nunggu linkkk naik sepeda dari <username> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Ya . 2019 akan berakhir tanpa di sadari dan 2020 sudah di ambang pintu pembukaan . Tapi hidupku tak ada yang berubah . Semoga 2020 bisa memberikan hal dan kesan yang baru dalam hidup ku . <hashtag>,0
Mana punya muka <username> ? Kalo punya paling muka pantat hitam Kwkwkw Colek neng <username> <hashtag> <link>,0
Atm mu setebel apa mas :D lagi bohong yah ?,1
Batas sarkasme dan memuji itu tipisss kadang tak nampak sama sekali Ã°Å¸ËœÂ,0
<username> <username> Ajarinnya itu mentri biar dipaham Toh selama ini juga banyak ASN yg celana cingkrang fineÂ² aja mereka <hashtag> <hashtag>,0
Akhir cerita mereka akan krmbali menjadi kasta paria spt jaman orba ... <hashtag>,1
<username> Terima kasih bapak Anies Baswedan Cebong mah mana ngarti kalau itu mah hanya AER yang lagi NGANTRI bukan BANJER ! DASAR CEBONG !,1
Terima kasi bu susi telah menajaga laut . Tumbu karang dan semua isi di laut indonesia . Atas kerja keras . Kedisiplinan dan ketegasan ibu selama menjadi mentri kelautan . Saya bangga bu . Terima kasih bu susi . We will miss you . Bu susi . <hashtag> ðŸ™ðŸ™ <link>,0
<username> Semangat jenderal â¤ <hashtag>,0
<hashtag> ITU BERKAH . SERIUS ITU BERKAH!!!!! BERKAH BUAT GEROMBOLAN2 TERTENTU yang TETIBA DAPAT HIBAH MEDIA2 PERUSAK AKAL DAPAT uang DARI NARASI2 PEMBELAAN GABENER EL-BH DAPAT uang JADI JUBIR EMAK2 DPT uang DEMO BERKAH BIKIN ANGGARAN BELI TOA DLLL,1
<username> <username> menghantam Jokowi-Ma\'ruf ... kalau pak <username> seorang yg taat pada pimpinannya maka seharusnya Fadlizon harus sumpal sandal mulutnya . Inilah saat nya melihat seorang prabowo taat setia pd atasannya dan harus sanggup menapok cengkem anak buahnya yg kurang ajar .,0
